property_id,location,property_type,bedrooms,bathrooms,square_feet,year_built,parking,furnished_status,amenities,latitude,longitude,price
4313,Nairobi,Apartment,2,2,509,2024,1,Semi-Furnished,"Playground, Parking, Gym",-1.248778,36.78419,5769681
4314,Wajir,Townhouse,2,4,1335,2024,2,Furnished,"Security, Garden",1.742213,40.018313,4321946
4315,Malindi,Apartment,1,2,1317,2024,3,Furnished,Garden,-3.240271,40.14033,9750976
4316,Wajir,Townhouse,2,3,3225,2022,2,Furnished,"Parking, Security, Garden, Gym",1.719181,40.073197,11858375
4317,Nakuru,House,5,1,1379,2023,3,Furnished,"Security, Pool, Garden",-0.344959,36.075698,8826264
4318,Eldoret,Apartment,6,1,3217,2019,1,Semi-Furnished,"Garden, Playground, Gym, Pool",0.532032,35.226193,19068797
4319,Malindi,Villa,3,3,1633,2019,3,Furnished,"Parking, Pool",-3.192635,40.138925,10814887
4320,Naivasha,Villa,4,2,3713,2024,1,Furnished,"Garden, Playground",-0.728557,36.424786,24611730
4321,Naivasha,House,1,1,3966,2023,1,Furnished,Pool,-0.699797,36.41253,19854051
4322,Garissa,Townhouse,6,5,1738,2022,1,Furnished,"Garden, Security, Playground, Gym",-0.467359,39.661365,7389844
4323,Kisumu,Bungalow,1,2,949,2024,3,Semi-Furnished,"Playground, Security, Gym, Pool",-0.044036,34.719291,6096920
4324,Kisumu,Bungalow,6,2,476,2023,0,Unfurnished,"Parking, Playground",-0.063859,34.743322,4084891
4325,Malindi,Townhouse,3,5,1676,2023,1,Semi-Furnished,"Security, Parking, Pool",-3.180605,40.163293,13242072
4326,Garissa,Villa,5,5,3818,2021,2,Furnished,"Security, Garden, Pool, Parking",-0.41265,39.642166,16947180
4327,Wajir,House,1,1,1423,2021,3,Furnished,"Garden, Security, Pool, Gym",1.780693,40.074714,4485116
4328,Thika,House,4,5,687,2018,0,Unfurnished,"Playground, Parking, Pool",-1.014932,37.056052,4718207
4329,Naivasha,Townhouse,6,1,3542,2019,0,Unfurnished,"Garden, Parking",-0.694745,36.420611,17925870
4330,Nairobi,Apartment,4,1,2381,2020,2,Unfurnished,"Security, Playground, Gym",-1.307585,36.787933,27101486
4331,Malindi,House,6,3,3572,2020,3,Unfurnished,"Garden, Gym, Security, Playground",-3.224187,40.117947,25018192
4332,Thika,Apartment,1,1,1855,2021,0,Furnished,"Playground, Garden",-1.025084,37.097748,11719720
4333,Thika,Apartment,4,5,1435,2020,1,Semi-Furnished,"Gym, Pool",-1.040306,37.031817,7786088
4334,Kisumu,Bungalow,3,2,2625,2021,2,Furnished,"Gym, Garden",-0.126448,34.734395,20507250
4335,Wajir,Apartment,6,5,2704,2020,0,Semi-Furnished,"Playground, Parking, Pool",1.767952,40.025507,9914198
4336,Garissa,Bungalow,3,4,2511,2018,2,Semi-Furnished,"Security, Pool",-0.467235,39.621382,9367974
4337,Naivasha,Townhouse,1,4,3064,2020,1,Furnished,"Pool, Security, Garden, Gym",-0.702085,36.414476,21273159
4338,Naivasha,Villa,1,4,1366,2024,0,Furnished,"Playground, Gym",-0.755415,36.390976,7608492
4339,Thika,House,2,4,1501,2021,3,Unfurnished,"Parking, Pool",-0.994001,37.055746,10984234
4340,Garissa,Bungalow,2,5,961,2021,0,Furnished,Playground,-0.441547,39.691507,5562091
4341,Thika,Bungalow,6,1,843,2018,2,Furnished,"Pool, Playground",-1.069825,37.073077,6633182
4342,Mombasa,Apartment,4,3,826,2019,3,Furnished,"Playground, Garden, Gym, Pool",-4.063673,39.711226,7562741
4343,Eldoret,Villa,3,5,1897,2020,3,Furnished,"Gym, Playground, Security",0.550939,35.295397,14436444
4344,Malindi,Villa,1,5,3652,2021,1,Furnished,Parking,-3.207977,40.154123,22764312
4345,Mombasa,Villa,2,2,2877,2019,0,Unfurnished,"Garden, Parking",-4.049949,39.711029,23432350
4346,Garissa,House,4,5,3556,2019,0,Unfurnished,Playground,-0.500248,39.615596,14083132
4347,Garissa,Townhouse,3,2,2450,2023,2,Unfurnished,"Garden, Playground, Parking",-0.49894,39.681657,11727045
4348,Nakuru,Bungalow,1,3,3088,2019,0,Unfurnished,"Parking, Garden",-0.308118,36.04584,23466587
4349,Thika,House,6,1,830,2022,1,Furnished,Security,-1.064343,37.069602,4645005
4350,Wajir,Apartment,2,1,3745,2023,0,Semi-Furnished,"Playground, Pool",1.750835,40.082371,13976357
4351,Malindi,Bungalow,6,5,1831,2021,3,Semi-Furnished,Security,-3.245552,40.069378,11470647
4352,Malindi,Apartment,6,5,1143,2020,3,Furnished,Security,-3.21605,40.086421,6916218
4353,Wajir,Townhouse,5,4,1717,2018,0,Unfurnished,Playground,1.736147,40.105208,7051041
4354,Wajir,Apartment,1,1,3657,2023,2,Furnished,Pool,1.702409,40.098959,15834608
4355,Garissa,Bungalow,4,2,993,2020,3,Semi-Furnished,"Security, Playground, Garden",-0.429497,39.629938,5120424
4356,Nairobi,House,6,3,2455,2024,1,Unfurnished,"Playground, Gym",-1.330031,36.787939,25735272
4357,Wajir,Villa,4,1,876,2021,1,Semi-Furnished,"Gym, Pool, Parking",1.741218,40.055892,3739136
4358,Nakuru,Bungalow,5,3,756,2023,1,Unfurnished,Pool,-0.263931,36.105049,6047603
4359,Wajir,Bungalow,2,2,723,2024,1,Semi-Furnished,Parking,1.713126,40.082366,3352858
4360,Mombasa,Townhouse,1,1,1630,2019,2,Furnished,"Security, Parking, Garden, Gym",-4.043755,39.650531,17171642
4361,Nakuru,House,1,5,1307,2022,2,Unfurnished,"Gym, Parking",-0.270979,36.101325,9233708
4362,Kisumu,Bungalow,2,1,1458,2022,2,Furnished,Pool,-0.095555,34.779226,9492125
4363,Nairobi,House,3,3,662,2022,3,Unfurnished,Pool,-1.254789,36.779805,6242112
4364,Mombasa,House,6,2,2563,2024,0,Furnished,"Pool, Garden, Parking, Gym",-4.072333,39.690514,28465961
4365,Garissa,Apartment,4,3,1394,2018,0,Unfurnished,"Security, Gym, Pool",-0.451216,39.615983,5383410
4366,Garissa,Townhouse,4,4,2450,2021,0,Furnished,"Security, Pool, Parking, Garden",-0.421495,39.664984,12195770
4367,Thika,Townhouse,5,3,600,2018,1,Unfurnished,Parking,-1.044938,37.08978,3608240
4368,Eldoret,Villa,2,1,2044,2022,0,Furnished,"Playground, Garden",0.553506,35.28432,11995924
4369,Kisumu,Townhouse,1,5,798,2022,3,Unfurnished,"Playground, Pool, Gym, Security",-0.049631,34.791018,5619606
4370,Wajir,Bungalow,3,2,3390,2024,1,Unfurnished,"Garden, Parking, Gym, Security",1.797301,40.030005,15009888
4371,Kisumu,Apartment,4,1,3016,2022,2,Furnished,"Pool, Security, Gym",-0.0549,34.807346,18908588
4372,Mombasa,Villa,4,1,3295,2022,0,Furnished,"Security, Playground, Garden",-4.007056,39.659442,32428058
4373,Eldoret,Bungalow,3,5,3589,2018,3,Semi-Furnished,"Security, Gym",0.521542,35.22285,26840655
4374,Kisumu,Apartment,5,2,2039,2023,1,Semi-Furnished,Parking,-0.081145,34.817446,19450466
4375,Naivasha,Bungalow,4,5,1380,2021,3,Furnished,"Parking, Playground, Pool, Gym",-0.75178,36.475058,10216768
4376,Garissa,Bungalow,5,5,3678,2019,3,Semi-Furnished,"Garden, Security, Playground",-0.467205,39.60914,15893533
4377,Nakuru,Apartment,5,1,3303,2020,2,Furnished,"Parking, Security, Garden",-0.263477,36.127546,22873861
4378,Mombasa,Apartment,3,3,3983,2018,3,Semi-Furnished,"Playground, Security, Parking",-3.99635,39.632737,31972815
4379,Mombasa,Apartment,6,1,2686,2024,0,Unfurnished,"Garden, Playground, Security, Parking",-4.064604,39.686182,29780704
4380,Garissa,Apartment,1,4,2670,2022,0,Semi-Furnished,"Gym, Garden, Pool",-0.465545,39.697577,13394197
4381,Kisumu,House,4,5,3974,2021,2,Semi-Furnished,"Gym, Playground",-0.127384,34.787234,27863519
4382,Naivasha,Bungalow,1,5,3839,2019,1,Semi-Furnished,"Playground, Parking",-0.743262,36.40751,28040050
4383,Kisumu,Villa,5,5,1408,2020,1,Unfurnished,"Security, Pool, Parking, Playground",-0.117289,34.74604,9159200
4384,Mombasa,Bungalow,5,5,1683,2023,0,Unfurnished,"Security, Gym, Parking, Playground",-4.071842,39.702517,15617379
4385,Nairobi,Apartment,3,2,3349,2023,1,Furnished,Playground,-1.249643,36.828599,27252752
4386,Kisumu,Bungalow,2,4,3916,2021,1,Unfurnished,"Parking, Garden, Security",-0.069116,34.733278,27718515
4387,Kisumu,House,4,2,1208,2022,1,Furnished,"Security, Pool, Garden",-0.053394,34.789828,10502262
4388,Mombasa,Bungalow,6,5,404,2019,0,Furnished,Security,-4.000595,39.692489,4858968
4389,Naivasha,Bungalow,3,4,2735,2022,0,Semi-Furnished,"Gym, Parking, Garden, Pool",-0.729461,36.439643,14434480
4390,Nakuru,Townhouse,2,2,2159,2020,1,Semi-Furnished,Garden,-0.31062,36.11532,13183578
4391,Eldoret,Apartment,6,3,2817,2021,1,Furnished,Playground,0.568048,35.296111,15082197
4392,Naivasha,House,5,5,802,2019,2,Unfurnished,"Pool, Playground, Parking, Garden",-0.705769,36.416267,5209303
4393,Wajir,Townhouse,4,5,999,2020,0,Unfurnished,"Garden, Security",1.71028,40.104295,4960834
4394,Mombasa,House,5,4,3812,2022,0,Unfurnished,"Pool, Gym, Garden, Security",-3.995319,39.623115,31197273
4395,Thika,Bungalow,2,5,3401,2022,3,Furnished,"Security, Playground",-1.02921,37.058807,23713833
4396,Nakuru,Villa,2,2,1748,2021,0,Furnished,"Parking, Garden, Gym",-0.282925,36.121503,13411558
4397,Nakuru,Bungalow,1,5,3854,2024,2,Semi-Furnished,"Gym, Pool, Playground",-0.33579,36.116533,30572807
4398,Nakuru,Townhouse,5,1,3460,2021,0,Furnished,"Pool, Security, Garden",-0.262263,36.121055,27705288
4399,Wajir,Apartment,6,1,2032,2020,2,Furnished,"Parking, Pool",1.725714,40.044175,8853984
4400,Garissa,House,3,3,3596,2024,0,Unfurnished,"Gym, Security, Pool",-0.488207,39.670801,18871901
4401,Mombasa,Bungalow,3,3,1450,2022,0,Furnished,"Security, Playground, Garden, Pool",-4.043854,39.676338,13218920
4402,Kisumu,Villa,6,4,3790,2020,1,Unfurnished,Parking,-0.054978,34.808519,34928304
4403,Naivasha,Townhouse,3,3,732,2018,0,Semi-Furnished,Security,-0.691005,36.471354,5701171
4404,Garissa,Villa,6,5,1705,2023,2,Furnished,"Playground, Security",-0.462161,39.615837,8123823
4405,Thika,Bungalow,4,1,874,2024,3,Unfurnished,"Parking, Gym, Playground, Garden",-1.070058,37.020882,5932944
4406,Garissa,House,6,1,3573,2023,2,Unfurnished,"Security, Pool, Playground",-0.454877,39.612019,20438725
4407,Nakuru,Villa,2,3,2131,2023,0,Unfurnished,"Gym, Security, Garden, Pool",-0.281088,36.082349,15080346
4408,Eldoret,Apartment,6,5,1940,2024,1,Unfurnished,"Gym, Parking, Pool",0.517983,35.263756,10913040
4409,Nairobi,Villa,3,1,3149,2019,1,Unfurnished,Gym,-1.27012,36.773267,36450520
4410,Wajir,House,1,3,2799,2018,1,Semi-Furnished,"Pool, Parking, Garden, Gym",1.742361,40.111868,10572738
4411,Eldoret,Bungalow,1,5,3159,2023,2,Furnished,Parking,0.525637,35.266186,19025569
4412,Thika,House,2,5,2131,2020,2,Unfurnished,"Gym, Security, Pool",-1.014355,37.082883,13203362
4413,Mombasa,House,3,4,3571,2022,1,Semi-Furnished,"Parking, Playground",-4.079043,39.710452,38960360
4414,Naivasha,House,2,1,2869,2019,0,Furnished,"Garden, Pool",-0.751776,36.393097,20077436
4415,Thika,Townhouse,2,4,3915,2020,3,Semi-Furnished,"Garden, Gym",-0.988012,37.022943,24501579
4416,Wajir,House,1,5,1424,2021,0,Semi-Furnished,"Garden, Playground, Parking",1.790483,40.057151,4931632
4417,Wajir,Apartment,6,1,1909,2023,0,Semi-Furnished,"Pool, Parking, Security, Gym",1.703051,40.023915,7593812
4418,Kisumu,House,4,4,3197,2023,3,Unfurnished,"Security, Parking, Garden, Gym",-0.081552,34.754535,23598710
4419,Nairobi,Townhouse,4,2,790,2023,2,Furnished,"Garden, Gym",-1.326777,36.77711,6746544
4420,Nakuru,House,4,1,2304,2024,2,Unfurnished,Pool,-0.269613,36.105238,16713932
4421,Garissa,Bungalow,6,4,1984,2023,2,Semi-Furnished,Security,-0.492484,39.642467,11534022
4422,Garissa,House,6,2,1004,2021,3,Semi-Furnished,"Pool, Gym, Parking, Security",-0.491242,39.681501,5949010
4423,Nakuru,Bungalow,4,2,3527,2024,1,Semi-Furnished,"Garden, Playground, Pool, Gym",-0.275851,36.037332,20970169
4424,Wajir,House,4,3,580,2019,1,Unfurnished,"Pool, Playground, Gym, Security",1.736613,40.082158,2280940
4425,Eldoret,Bungalow,5,5,2232,2018,2,Unfurnished,"Parking, Gym, Security, Pool",0.477641,35.252493,17639528
4426,Nakuru,Villa,6,2,2658,2018,0,Unfurnished,"Playground, Security, Gym, Parking",-0.325576,36.098778,23715562
4427,Wajir,Apartment,3,3,2354,2019,3,Furnished,"Security, Garden, Playground",1.783397,40.075474,10350638
4428,Kisumu,Townhouse,4,1,1860,2018,2,Semi-Furnished,"Garden, Parking",-0.075095,34.807865,13584424
4429,Malindi,House,2,1,3406,2023,3,Furnished,"Security, Parking, Gym",-3.221913,40.115913,20404392
4430,Kisumu,House,1,2,3279,2021,0,Unfurnished,"Security, Playground, Gym, Garden",-0.068195,34.75372,22418185
4431,Nakuru,Apartment,2,4,3826,2019,0,Semi-Furnished,Parking,-0.273606,36.054112,23019029
4432,Naivasha,House,4,4,2039,2024,2,Unfurnished,Garden,-0.682942,36.445419,15140950
4433,Garissa,Bungalow,5,5,3943,2023,1,Semi-Furnished,"Parking, Garden, Security",-0.448692,39.635651,17894150
4434,Malindi,House,5,2,2547,2020,3,Semi-Furnished,"Playground, Pool, Garden",-3.20569,40.077344,16538459
4435,Eldoret,Townhouse,4,5,596,2019,2,Semi-Furnished,"Garden, Playground, Parking, Pool",0.565753,35.234472,4264464
4436,Wajir,Villa,3,4,1154,2018,1,Semi-Furnished,"Playground, Garden, Security",1.746463,40.081122,4345000
4437,Kisumu,Townhouse,4,5,3791,2019,0,Unfurnished,Pool,-0.118258,34.732007,27176591
4438,Wajir,Villa,1,3,2698,2020,1,Semi-Furnished,"Gym, Parking, Playground, Pool",1.722373,40.033193,8660214
4439,Malindi,Townhouse,3,1,1592,2021,3,Unfurnished,Parking,-3.242768,40.138221,10057368
4440,Eldoret,Apartment,2,3,3395,2019,3,Semi-Furnished,"Playground, Gym, Pool",0.544001,35.277467,18706145
4441,Nakuru,House,3,5,2428,2023,2,Semi-Furnished,"Parking, Gym, Security",-0.264986,36.079593,15154989
4442,Malindi,Townhouse,4,5,1513,2019,0,Semi-Furnished,Pool,-3.218102,40.106731,9307031
4443,Kisumu,Bungalow,5,1,3665,2024,0,Semi-Furnished,"Pool, Security, Garden, Gym",-0.119696,34.805323,25062830
4444,Wajir,Bungalow,4,2,703,2023,1,Furnished,"Garden, Parking",1.738286,40.112925,3116813
4445,Eldoret,House,2,2,3648,2023,2,Furnished,Playground,0.557704,35.291741,18505664
4446,Garissa,Apartment,1,3,2015,2020,1,Furnished,"Parking, Gym, Playground, Pool",-0.464074,39.687833,7767477
4447,Wajir,Townhouse,4,1,2771,2023,3,Furnished,Garden,1.768197,40.052492,9497747
4448,Nairobi,Apartment,6,5,2591,2024,0,Furnished,Playground,-1.243696,36.81756,25349232
4449,Kisumu,Villa,3,2,3237,2021,0,Unfurnished,"Security, Gym",-0.074445,34.791877,24192944
4450,Wajir,House,6,3,3947,2018,1,Semi-Furnished,"Security, Parking, Pool",1.713969,40.061727,12493100
4451,Eldoret,House,6,2,1335,2020,2,Semi-Furnished,Pool,0.491396,35.237395,8800905
4452,Thika,Townhouse,5,4,1229,2022,2,Furnished,"Pool, Parking",-1.000353,37.118432,8563469
4453,Eldoret,Townhouse,5,5,3305,2021,3,Furnished,Pool,0.530461,35.317696,21258705
4454,Mombasa,Townhouse,1,3,888,2018,3,Unfurnished,"Gym, Playground, Parking",-4.046013,39.643615,6480102
4455,Thika,Bungalow,5,3,3454,2018,3,Unfurnished,"Gym, Pool, Garden, Security",-1.055406,37.045752,25154306
4456,Eldoret,House,4,1,2017,2022,2,Furnished,"Playground, Parking, Pool",0.535754,35.261033,13897764
4457,Thika,Apartment,2,1,3117,2019,0,Unfurnished,"Parking, Playground, Gym",-0.985275,37.073338,15819910
4458,Kisumu,Villa,2,5,3012,2020,1,Furnished,"Playground, Garden, Parking",-0.093235,34.811462,26747768
4459,Malindi,Villa,1,2,2810,2019,0,Furnished,"Garden, Pool, Gym",-3.209879,40.093229,19348500
4460,Malindi,Apartment,5,3,3661,2023,3,Semi-Furnished,"Garden, Pool, Security, Gym",-3.240352,40.069952,27477909
4461,Wajir,Villa,2,5,1833,2024,2,Semi-Furnished,Playground,1.768513,40.01864,5814479
4462,Wajir,Apartment,5,1,1395,2024,1,Unfurnished,Gym,1.780841,40.052285,6663668
4463,Eldoret,Villa,4,4,3599,2022,3,Unfurnished,"Parking, Gym, Garden, Security",0.488203,35.305779,23383214
4464,Eldoret,Apartment,5,4,449,2018,3,Unfurnished,"Security, Playground, Parking",0.521299,35.294777,3936197
4465,Naivasha,Villa,3,5,1655,2020,3,Unfurnished,"Parking, Playground, Security, Garden",-0.667955,36.462999,12577700
4466,Garissa,Villa,1,1,1331,2024,1,Furnished,Security,-0.420374,39.65851,5867223
4467,Nairobi,Villa,2,3,2670,2018,2,Semi-Furnished,"Gym, Garden, Parking",-1.291676,36.803331,28446464
4468,Naivasha,House,1,5,923,2023,2,Unfurnished,"Gym, Security, Parking, Playground",-0.668051,36.461294,4820083
4469,Thika,Bungalow,4,4,2401,2020,2,Unfurnished,"Garden, Pool",-1.038342,37.085731,11245557
4470,Wajir,Townhouse,4,4,3175,2018,3,Semi-Furnished,"Garden, Security, Gym",1.788408,40.114445,14958010
4471,Nakuru,Apartment,5,4,3970,2023,3,Unfurnished,"Playground, Gym",-0.29009,36.107226,23627632
4472,Nairobi,Bungalow,2,5,3865,2018,3,Furnished,"Pool, Playground",-1.264519,36.807227,44675328
4473,Mombasa,Apartment,1,4,1609,2024,3,Semi-Furnished,Playground,-4.007874,39.629643,17897792
4474,Kisumu,Bungalow,3,3,3118,2021,3,Unfurnished,Playground,-0.115454,34.772432,23131243
4475,Garissa,Villa,6,4,1844,2019,2,Semi-Furnished,"Pool, Garden",-0.439022,39.654808,7143065
4476,Eldoret,Apartment,5,3,2713,2024,1,Semi-Furnished,"Playground, Security, Gym",0.475313,35.265289,21064540
4477,Malindi,Apartment,6,3,3188,2024,0,Furnished,"Security, Playground, Gym, Garden",-3.179457,40.156699,22558944
4478,Nakuru,Bungalow,3,2,2972,2019,1,Furnished,"Parking, Security",-0.296122,36.122273,19379051
4479,Garissa,Villa,4,3,2500,2019,0,Semi-Furnished,"Playground, Garden, Pool, Gym",-0.420553,39.704942,12996500
4480,Naivasha,Townhouse,6,4,2130,2018,0,Semi-Furnished,"Gym, Playground",-0.711562,36.453057,16195114
4481,Wajir,Villa,3,1,1449,2022,2,Unfurnished,"Garden, Gym, Playground, Security",1.752352,40.051261,6417967
4482,Kisumu,Apartment,3,3,926,2024,1,Unfurnished,"Security, Garden, Playground, Parking",-0.132405,34.729745,8628444
4483,Garissa,House,4,2,3048,2021,3,Semi-Furnished,"Parking, Gym, Garden",-0.490288,39.687331,11827561
4484,Wajir,Villa,2,5,1167,2022,3,Semi-Furnished,"Security, Pool",1.749986,40.082086,5074092
4485,Thika,Villa,2,5,1652,2023,3,Unfurnished,Playground,-1.055914,37.104089,10402421
4486,Kisumu,House,4,1,1391,2021,2,Furnished,Pool,-0.073313,34.785869,10897598
4487,Naivasha,Bungalow,4,5,909,2021,1,Semi-Furnished,"Parking, Gym, Pool",-0.761769,36.400119,5133117
4488,Malindi,House,6,3,3248,2022,3,Unfurnished,"Pool, Parking, Security",-3.25868,40.143646,16856240
4489,Eldoret,Bungalow,2,2,2402,2024,1,Semi-Furnished,"Parking, Security, Playground, Gym",0.557275,35.252572,19067710
4490,Garissa,House,4,1,1577,2019,1,Furnished,Gym,-0.451819,39.652821,6983659
4491,Eldoret,Bungalow,4,4,2557,2024,2,Semi-Furnished,"Security, Garden, Pool, Playground",0.496572,35.224874,19326914
4492,Garissa,Bungalow,2,2,1983,2022,0,Furnished,"Security, Garden, Gym, Parking",-0.48317,39.701569,10083272
4493,Mombasa,Bungalow,3,1,1499,2021,0,Furnished,"Garden, Security, Parking, Gym",-4.034594,39.679038,13307122
4494,Garissa,Villa,2,1,3773,2024,1,Unfurnished,Parking,-0.449921,39.631246,17958756
4495,Mombasa,Townhouse,4,3,3895,2019,1,Furnished,"Pool, Playground, Garden",-4.059834,39.710996,42578955
4496,Naivasha,Apartment,5,4,1765,2023,1,Semi-Furnished,"Gym, Security, Garden",-0.730907,36.473061,9110111
4497,Nairobi,Villa,1,3,1852,2020,3,Semi-Furnished,"Parking, Pool, Garden, Gym",-1.270624,36.78268,16012384
4498,Mombasa,Apartment,5,2,3419,2020,3,Semi-Furnished,"Garden, Security, Pool",-4.067811,39.68257,37864199
4499,Naivasha,House,5,5,798,2024,2,Furnished,"Gym, Pool, Parking",-0.716292,36.474122,6344192
4500,Naivasha,Townhouse,5,4,1851,2020,0,Semi-Furnished,Parking,-0.714986,36.405108,14131504
4501,Nakuru,Townhouse,4,2,2044,2023,3,Furnished,"Garden, Security, Gym",-0.295074,36.095404,17155076
4502,Malindi,Villa,2,2,1082,2024,2,Furnished,Security,-3.240082,40.099111,6221330
4503,Kisumu,Bungalow,5,2,1066,2022,0,Furnished,Gym,-0.071103,34.790746,8484766
4504,Thika,House,4,5,700,2024,0,Unfurnished,Parking,-0.999246,37.06151,5116180
4505,Eldoret,Townhouse,4,5,2172,2024,0,Furnished,Garden,0.517142,35.251529,15432412
4506,Wajir,Villa,6,2,3030,2023,3,Semi-Furnished,"Pool, Security, Parking, Gym",1.75498,40.031625,11255298
4507,Nairobi,Apartment,3,5,773,2021,1,Unfurnished,"Security, Garden, Playground, Parking",-1.291103,36.847559,10175848
4508,Wajir,Townhouse,1,5,3143,2019,1,Unfurnished,"Pool, Playground, Garden",1.721494,40.06074,14041719
4509,Eldoret,House,3,4,2787,2019,2,Unfurnished,"Pool, Security",0.513798,35.233911,22194672
4510,Garissa,House,1,4,1892,2018,0,Furnished,"Garden, Gym, Playground, Parking",-0.470056,39.700753,7908662
4511,Malindi,Apartment,5,5,1146,2019,0,Furnished,"Playground, Parking",-3.203549,40.080243,8630870
4512,Kisumu,House,5,1,1225,2021,1,Furnished,Playground,-0.052536,34.768969,8689370
4513,Kisumu,Townhouse,5,2,1594,2020,1,Unfurnished,"Garden, Gym, Pool, Parking",-0.108251,34.77791,11448867
4514,Nakuru,House,1,3,2650,2024,3,Semi-Furnished,"Pool, Playground, Security, Garden",-0.270591,36.037055,17814455
4515,Eldoret,House,4,2,3587,2019,0,Semi-Furnished,Parking,0.53068,35.307939,26025528
4516,Eldoret,Bungalow,1,5,2694,2023,1,Furnished,"Parking, Pool, Playground, Garden",0.515323,35.2807,19294750
4517,Thika,House,6,5,2329,2024,0,Furnished,"Garden, Playground",-1.057471,37.020519,17104691
4518,Naivasha,Apartment,2,5,2473,2024,3,Unfurnished,Security,-0.728882,36.447689,16532681
4519,Mombasa,Villa,1,2,1451,2021,0,Unfurnished,"Pool, Gym, Parking",-4.000762,39.67978,11910559
4520,Thika,House,2,4,3388,2022,1,Unfurnished,"Playground, Pool, Gym",-1.017877,37.115844,16946206
4521,Nakuru,Villa,3,3,1023,2022,2,Semi-Furnished,"Playground, Parking, Garden, Pool",-0.312202,36.120812,6159437
